コントロールカラム,商品管理番号（商品URL）,商品名,表示先カテゴリ,優先度,URL,1ページ複数形式
"","trspkkdm","【正規品】トゥルースリーパー プレミアケア スタンダード 半額6点セット（セミダブル×セミダブル）<br>【True Sleeper】【マットレス】【低反発マットレス】【日本製】【寝具】【低反発】【ベッド】【ショップジャパン公式（SHOPJAPAN）】","寝具\トゥルースリーパー 商品ラインナップ","161100018","http://item.rakuten.co.jp/shopjapan/c/0000000425/",""
"","trspkkdm_ad","【正規品】トゥルースリーパー プレミアケア デラックスセット（セミダブル×セミダブル）<br>【送料無料＆特典付き！】<br>【True Sleeper】【マットレス】【低反発マットレス】【日本製】【寝具】【低反発】【ベッド】【ショップジャパン公式（SHOPJAPAN）】","その他","161100018","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","trspkkdq","【正規品】トゥルースリーパー プレミアケア スタンダード 半額6点セット（クイーン×クイーン）<br>【True Sleeper】【マットレス】【低反発マットレス】【日本製】【寝具】【低反発】【ベッド】【ショップジャパン公式（SHOPJAPAN）】","SALE＆キャンペーン\楽天ポイント企画エントリーページ","161100020","http://item.rakuten.co.jp/shopjapan/c/0000000596/",""
"","trspkkdq","【正規品】トゥルースリーパー プレミアケア スタンダード 半額6点セット（クイーン×クイーン）<br>【True Sleeper】【マットレス】【低反発マットレス】【日本製】【寝具】【低反発】【ベッド】【ショップジャパン公式（SHOPJAPAN）】","寝具\公式/トゥルースリーパー プレミアケア 楽天ポイント貯まる！","161100020","http://item.rakuten.co.jp/shopjapan/c/0000000105/",""
"","trspkkdq","【正規品】トゥルースリーパー プレミアケア スタンダード 半額6点セット（クイーン×クイーン）<br>【True Sleeper】【マットレス】【低反発マットレス】【日本製】【寝具】【低反発】【ベッド】【ショップジャパン公式（SHOPJAPAN）】","寝具\トゥルースリーパー 商品ラインナップ","161100020","http://item.rakuten.co.jp/shopjapan/c/0000000425/",""
"","trspkkdq_ad","【正規品】トゥルースリーパー プレミアケア スタンダード デラックスセット（クイーン×クイーン）<br>【送料無料＆特典付き！】<br>【True Sleeper】【マットレス】【低反発マットレス】【日本製】【寝具】【低反発】【ベッド】【ショップジャパン公式（SHOPJAPAN）】","その他","161100020","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","trspkkds","【正規品】トゥルースリーパー プレミアケア スタンダード 半額6点セット（シングル×シングル）<br>【True Sleeper】【マットレス】【低反発マットレス】【日本製】【寝具】【低反発】【ベッド】【ショップジャパン公式（SHOPJAPAN）】","SALE＆キャンペーン\楽天ポイント企画エントリーページ","161100017","http://item.rakuten.co.jp/shopjapan/c/0000000596/",""
"","trspkkds","【正規品】トゥルースリーパー プレミアケア スタンダード 半額6点セット（シングル×シングル）<br>【True Sleeper】【マットレス】【低反発マットレス】【日本製】【寝具】【低反発】【ベッド】【ショップジャパン公式（SHOPJAPAN）】","寝具\トゥルースリーパー プレミアム デラックスセット","161100017","http://item.rakuten.co.jp/shopjapan/c/0000000648/","1"
"","trspkkds","【正規品】トゥルースリーパー プレミアケア スタンダード 半額6点セット（シングル×シングル）<br>【True Sleeper】【マットレス】【低反発マットレス】【日本製】【寝具】【低反発】【ベッド】【ショップジャパン公式（SHOPJAPAN）】","寝具\公式/トゥルースリーパー プレミアケア 楽天ポイント貯まる！","161100017","http://item.rakuten.co.jp/shopjapan/c/0000000105/",""
"","trspkkds_ad","【ポイント2倍】【正規品】トゥルースリーパー プレミアケア スタンダード 半額6点セット（シングル×シングル）<br>【送料無料＆特典付き！】<br>【True Sleeper】【マットレス】【低反発マットレス】【日本製】【寝具】【低反発】【ベッド】","その他","161100017","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","trspkkds_b","【半額セット】【送料無料】 <br>【正規品】 トゥルースリーパー プレミアム デラックスセット（シングル）<br>【低反発マットレス】ショップジャパン（SHOPJAPAN）","その他","161100009","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","trspkkdw","【正規品】トゥルースリーパー プレミアケア スタンダード 半額6点セット（ダブル×ダブル）<br>【True Sleeper】【マットレス】【低反発マットレス】【日本製】【寝具】【低反発】【ベッド】【ショップジャパン公式（SHOPJAPAN）】","SALE＆キャンペーン\楽天ポイント企画エントリーページ","161100019","http://item.rakuten.co.jp/shopjapan/c/0000000596/",""
"","trspkkdw","【正規品】トゥルースリーパー プレミアケア スタンダード 半額6点セット（ダブル×ダブル）<br>【True Sleeper】【マットレス】【低反発マットレス】【日本製】【寝具】【低反発】【ベッド】【ショップジャパン公式（SHOPJAPAN）】","寝具\公式/トゥルースリーパー プレミアケア 楽天ポイント貯まる！","161100019","http://item.rakuten.co.jp/shopjapan/c/0000000105/",""
"","trspkkdw","【正規品】トゥルースリーパー プレミアケア スタンダード 半額6点セット（ダブル×ダブル）<br>【True Sleeper】【マットレス】【低反発マットレス】【日本製】【寝具】【低反発】【ベッド】【ショップジャパン公式（SHOPJAPAN）】","寝具\トゥルースリーパー 商品ラインナップ","161100019","http://item.rakuten.co.jp/shopjapan/c/0000000425/",""
"","trspkkdw_ad","【正規品】トゥルースリーパー プレミアケア スタンダード デラックスセット（ダブル×ダブル）<br>【送料無料＆特典付き！】<br>【True Sleeper】【マットレス】【低反発マットレス】【日本製】【寝具】【低反発】【ベッド】【ショップジャパン公式（SHOPJAPAN）】","その他","161100019","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","trspkksm","【正規品】トゥルースリーパー プレミアケア スタンダード スペシャル（セミダブル）<br>【送料無料＆特典付き！】<br>【True Sleeper】【マットレス】【低反発マットレス】【日本製】【寝具】【低反発】【ベッド】【ショップジャパン公式（SHOPJAPAN）】","SALE＆キャンペーン\楽天ポイント企画エントリーページ","161100006","http://item.rakuten.co.jp/shopjapan/c/0000000596/",""
"","trspkksm","【正規品】トゥルースリーパー プレミアケア スタンダード スペシャル（セミダブル）<br>【送料無料＆特典付き！】<br>【True Sleeper】【マットレス】【低反発マットレス】【日本製】【寝具】【低反発】【ベッド】【ショップジャパン公式（SHOPJAPAN）】","寝具\公式/トゥルースリーパー プレミアケア 楽天ポイント貯まる！","161100006","http://item.rakuten.co.jp/shopjapan/c/0000000105/",""
"","trspkksm","【正規品】トゥルースリーパー プレミアケア スタンダード スペシャル（セミダブル）<br>【送料無料＆特典付き！】<br>【True Sleeper】【マットレス】【低反発マットレス】【日本製】【寝具】【低反発】【ベッド】【ショップジャパン公式（SHOPJAPAN）】","寝具\トゥルースリーパー 商品ラインナップ","161100006","http://item.rakuten.co.jp/shopjapan/c/0000000425/",""
"","trspkksq","【正規品】トゥルースリーパー プレミアケア スタンダード スペシャル（クイーン）<br>【送料無料＆特典付き！】<br>【True Sleeper】【マットレス】【低反発マットレス】【日本製】【寝具】【低反発】【ベッド】【ショップジャパン公式（SHOPJAPAN）】","SALE＆キャンペーン\楽天ポイント企画エントリーページ","161100008","http://item.rakuten.co.jp/shopjapan/c/0000000596/",""
"","trspkksq","【正規品】トゥルースリーパー プレミアケア スタンダード スペシャル（クイーン）<br>【送料無料＆特典付き！】<br>【True Sleeper】【マットレス】【低反発マットレス】【日本製】【寝具】【低反発】【ベッド】【ショップジャパン公式（SHOPJAPAN）】","寝具\公式/トゥルースリーパー プレミアケア 楽天ポイント貯まる！","161100008","http://item.rakuten.co.jp/shopjapan/c/0000000105/",""
"","trspkksq","【正規品】トゥルースリーパー プレミアケア スタンダード スペシャル（クイーン）<br>【送料無料＆特典付き！】<br>【True Sleeper】【マットレス】【低反発マットレス】【日本製】【寝具】【低反発】【ベッド】【ショップジャパン公式（SHOPJAPAN）】","寝具\トゥルースリーパー 商品ラインナップ","161100008","http://item.rakuten.co.jp/shopjapan/c/0000000425/",""
"","trspkkss","【正規品】トゥルースリーパー プレミアケア スタンダード スペシャル（シングル）<br>【送料無料＆特典付き！】<br>【True Sleeper】【マットレス】【低反発マットレス】【日本製】【寝具】【低反発】【ベッド】【ショップジャパン公式（SHOPJAPAN）】","SALE＆キャンペーン\楽天ポイント企画エントリーページ","161100005","http://item.rakuten.co.jp/shopjapan/c/0000000596/",""
"","trspkkss","【正規品】トゥルースリーパー プレミアケア スタンダード スペシャル（シングル）<br>【送料無料＆特典付き！】<br>【True Sleeper】【マットレス】【低反発マットレス】【日本製】【寝具】【低反発】【ベッド】【ショップジャパン公式（SHOPJAPAN）】","寝具\公式/トゥルースリーパー プレミアケア 楽天ポイント貯まる！","161100005","http://item.rakuten.co.jp/shopjapan/c/0000000105/",""
