コントロールカラム,商品管理番号（商品URL）,商品名,表示先カテゴリ,優先度,URL,1ページ複数形式
"","srct-sey","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>公式／シャークロケット セット 下取りあり<br>39日間返品保証！※ダイソンではありません<br>【ショップジャパン／SHOPJAPAN／掃除機／通販／TVショッピング／スティック型／掃除】","販売終了3\シャークロケット/楽天P貯まる！使える！","999999993","http://item.rakuten.co.jp/shopjapan/c/0000000659/","1"
"","srct-ssset","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>シャークロケット","その他","999999991","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","srct-tan","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>公式／シャークロケット 下取りなし<br>39日間返品保証！※ダイソンではありません<br>【ショップジャパン／SHOPJAPAN／掃除機／通販／TVショッピング／スティック型／掃除】","販売終了3\シャークロケット/楽天P貯まる！使える！","999999992","http://item.rakuten.co.jp/shopjapan/c/0000000659/","1"
"","ss-a-xxx","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】<br>スレンダートーン　アブベルト【単品】※パッドは付属しません【EMS】<br>","EMS\スレンダートーン「二の腕用セット」「単品バラ売り」ページ","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000700/","1"
"","ss-am-f","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】<br>スレンダートーン　アブベルト 付け替え用（男女兼用）【EMS】<br>","EMS\スレンダートーン「二の腕用セット」「単品バラ売り」ページ","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000700/","1"
"","ss-chrgx","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】<br>スレンダートーン　コントローラー＆充電器【単品】【EMS】<br>","EMS\スレンダートーン「二の腕用セット」「単品バラ売り」ページ","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000700/","1"
"","ss-ctrlr","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】<br>スレンダートーン　コントローラー【EMS】<br>","EMS\スレンダートーン「二の腕用セット」「単品バラ売り」ページ","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000700/","1"
"","ss-ctrlr","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】<br>スレンダートーン　コントローラー【EMS】<br>","EMS\公式/スレンダートーン","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000607/","2"
"","ss-p-xxx","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】<br>スレンダートーン　ポーチ【単品】【EMS】<br>","EMS\スレンダートーン「二の腕用セット」「単品バラ売り」ページ","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000700/","1"
"","ss-r-xxx","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】<br>スレンダートーン　アーム【単品】（男女共用）※パッドは付属しません【EMS】<br>","お知らせ\代引手数料有料化のお知らせ","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000760/",""
"","ss-r-xxx","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】<br>スレンダートーン　アーム【単品】（男女共用）※パッドは付属しません【EMS】<br>","EMS\スレンダートーン「二の腕用セット」「単品バラ売り」ページ","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000700/","1"
"","ss-rm-f","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】<br>スレンダートーン　アーム 付け替え用（男女兼用）【EMS】<br>","EMS\スレンダートーン「二の腕用セット」「単品バラ売り」ページ","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000700/","1"
"","ssa","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>今だけ送料無料！<br>シャーク スチームクリーナー オールインワン<br>【正規品】【ショップジャパン】【除菌】<br>","販売終了4\シャーク スチームポータブル ワケありセール","202","http://item.rakuten.co.jp/shopjapan/c/0000000451/","1"
"","ssa-1008","スチームクリーナー市場売上No.1!<br>シャークスチームクリーナーオールインワン ベーシックセット<br>今だけ送料無料＆特典付き！<br>【正規品】【ショップジャパン】【スチームはシャーク】【除菌】【シャークプレミアム】<br>(特典期間限定:～11/5(木)9:59まで)","販売終了4\シャーク スゴ落ちキャンペーン","202","http://item.rakuten.co.jp/shopjapan/c/0000000644/","1"
"","ssa-c3sx","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>シャーク　スチームクリーナー　オールインワン<br>専用ハイパーキャップ　3枚セット","販売終了4\シャーク スチームポータブル ワケありセール","1109","http://item.rakuten.co.jp/shopjapan/c/0000000451/","1"
"","ssa-ndzx","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>今だけ送料無料！<br>シャーク スチームクリーナー オールインワン デラックスセット<br>【正規品】【ショップジャパン】【除菌】<br>","販売終了4\シャーク スチームポータブル ワケありセール","1102","http://item.rakuten.co.jp/shopjapan/c/0000000451/","1"
"","ssa-ndzx0401","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【送料無料】シャーク スチームクリーナー オールインワン デラックスセット<br>【正規品】【ショップジャパン】【除菌】<br>","その他","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","ssa-ndzxtest","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【送料無料】シャーク スチームクリーナー オールインワン デラックスセット<br>【正規品】【ショップジャパン】【除菌】<br>","その他","1102","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","ssa-np3x","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>専用ハイパーパッド 3枚セット（別売）<br>","販売終了3\シャーク スチームクリーナー ハンディ","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000616/","1"
"","ssa-nvzx","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>今だけ送料無料！<br>シャーク スチームクリーナー オールインワン ベストセット<br>【正規品】【ショップジャパン】【除菌】<br>","販売終了4\シャーク スチームポータブル ワケありセール","1101","http://item.rakuten.co.jp/shopjapan/c/0000000451/","1"
"","ssa-nvzx0401","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【送料無料】シャーク スチームクリーナー オールインワン ベストセット<br> 【正規品】【ショップジャパン】【除菌】<br>","その他","999999998","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","ssa-nvzxtest","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【送料無料】シャーク スチームクリーナー オールインワン ベストセット<br> 【正規品】【ショップジャパン】【除菌】<br>","その他","1101","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","ssa-p3sx","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>シャーク　スチームクリーナー　オールインワン<br>専用ハイパーパッド　3枚セット","その他","1108","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","ssa0401","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【送料無料】シャーク スチームクリーナー オールインワン<br> 【正規品】【ショップジャパン】【除菌】<br>","その他","999999997","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","ssab-01","スチームクリーナー市場売上No.1!<br>シャークスチームクリーナーオールインワンベーシック　今だけ送料無料＆特典付き！<br>【正規品】【ショップジャパン】【スチームはシャーク】【除菌】【シャークプレミアム】<br>(ご好評につき期間延長！:～9/17(木)9:59まで)","販売終了4\シャーク スゴ落ちキャンペーン","202","http://item.rakuten.co.jp/shopjapan/c/0000000644/","2"
"","ssab-01","スチームクリーナー市場売上No.1!<br>シャークスチームクリーナーオールインワンベーシック　今だけ送料無料＆特典付き！<br>【正規品】【ショップジャパン】【スチームはシャーク】【除菌】【シャークプレミアム】<br>(ご好評につき期間延長！:～9/17(木)9:59まで)","非表示\シャーク スチームクリーナー オールインワン ベーシック","202","http://item.rakuten.co.jp/shopjapan/c/0000000631/","1"
"","ssab-nst","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>シャーク スチームクリーナー オールインワン ベーシック 家中お掃除セット（別売）<br>","販売終了3\シャーク スチームクリーナー ハンディ","999999997","http://item.rakuten.co.jp/shopjapan/c/0000000616/","1"
"","ssab-nx4","【送料無料】シャークスチームクリーナーハンディ ベストセット スチームクリーナー市場売上No.1!<br>【正規品】【ショップジャパン】【スチームモップ】【除菌】【シャークハンディ】【シャークスチームハンディ】<br>","販売終了3\シャーク スチームクリーナー ハンディ","999999992","http://item.rakuten.co.jp/shopjapan/c/0000000616/","1"
"","ssab-ojs","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【シャーク スゴ落ちキャンペーン】<br>シャークオールインワンベーシック＋お掃除セット＋マジカルふきん森林ちゃん <br>【送料無料】<br>","販売終了4\シャーク スゴ落ちキャンペーン","5","http://item.rakuten.co.jp/shopjapan/c/0000000644/","1"
"","ssap-n3p","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>専用パッド 3枚セット（別売）<br>","販売終了3\シャーク スチームクリーナー ハンディ","999999998","http://item.rakuten.co.jp/shopjapan/c/0000000616/","1"
